ProjectName,FileName,WorkingTime,WorkingTime(min),LineCount,CompileCount,RunCount,Time/Compile,Time/Run,BEWorkingTime(min),DebugCount,StepCount,DebugPlayCount,DebugPlayAverageSpeed,NDWorkingTime(min),NDWorkingTime/WorkingTime,NDWorkingTime/DebugCount,
ia13056(Root),"Test.java",00:09,9,29,4,2,00:02,00:04,9,0,0,0,500,0,0.0%,,
ia13057(Root),"FigureShop.java",00:36,36,49,23,2,00:01,00:18,10,0,0,0,500,0,0.0%,,
ia13057(Root),"Grade.java",00:33,33,44,11,11,00:03,00:03,30,0,0,0,500,0,0.0%,,
ia13057(Root),"Omikuji.java",00:49,49,43,25,18,00:01,00:02,37,0,0,0,500,0,0.0%,,
ia13057(Root),"Pentagon2.java",00:21,21,34,13,8,00:01,00:02,20,0,0,0,500,0,0.0%,,
ia13057(Root),"Star2.java",00:08,8,29,11,7,00:00,00:01,5,0,0,0,500,0,0.0%,,
ia13058(Root),"FigureShop.java",00:20,20,54,12,11,00:01,00:01,18,0,0,0,500,0,0.0%,,
ia13058(Root),"Grade.java",00:14,14,40,3,3,00:04,00:04,14,0,0,0,500,0,0.0%,,
ia13058(Root),"Omikuji.java",00:26,26,43,6,15,00:04,00:01,22,0,0,0,500,0,0.0%,,
ia13058(Root),"Pentagon2.java",00:38,38,36,25,11,00:01,00:03,33,0,0,0,500,0,0.0%,,
ia13058(Root),"Star2.java",00:17,17,32,12,3,00:01,00:05,4,0,0,0,500,0,0.0%,,
ia13059(Root),"FigureShop.java",00:29,29,84,25,9,00:01,00:03,22,0,0,0,500,0,0.0%,,
ia13059(Root),"Grade.java",00:28,28,41,22,11,00:01,00:02,1,0,0,0,500,0,0.0%,,
ia13059(Root),"Omikuji.java",00:17,17,55,17,4,00:01,00:04,16,0,0,0,500,0,0.0%,,
ia13059(Root),"Pentagon2.java",00:14,14,31,13,5,00:01,00:02,13,0,0,0,500,0,0.0%,,
ia13059(Root),"Star2.java",00:16,16,27,13,5,00:01,00:03,4,0,0,0,500,0,0.0%,,
ia13059(Root),"Test.java",00:40,40,29,27,18,00:01,00:02,40,6,5,8,500,0,0.0%,00:00,
ia13061(Root),"FigureShop.java",00:19,19,71,4,3,00:04,00:06,0,0,0,0,500,0,0.0%,,
ia13061(Root),"Grade.java",00:21,21,46,7,1,00:03,00:21,0,0,0,0,500,0,0.0%,,
ia13061(Root),"NewClass.java",00:11,11,17,0,0,,,9,0,0,0,500,0,0.0%,,
ia13061(Root),"Omikuji.java",00:35,35,59,20,1,00:01,00:35,1,0,0,0,500,0,0.0%,,
ia13061(Root),"Pentagon2.java",00:18,18,35,4,4,00:04,00:04,17,0,0,0,500,0,0.0%,,
ia13061(Root),"Star2.java",00:20,20,35,13,5,00:01,00:04,0,0,0,0,500,0,0.0%,,
ia13062(Root),"FigureShop.java",00:00,0,56,0,0,,,0,0,0,0,500,0,,,
ia13062(Root),"Grade.java",00:00,0,35,0,0,,,0,0,0,0,500,0,,,
ia13062(Root),"Omikuji.java",00:00,0,42,0,0,,,0,0,0,0,500,0,,,
ia13062(Root),"Pentagon2.java",00:13,13,30,6,6,00:02,00:02,7,0,0,0,500,0,0.0%,,
ia13062(Root),"Stsr2.java",00:20,20,35,10,2,00:02,00:10,5,0,0,0,500,0,0.0%,,
ia13062(Root),"Test.java",00:24,24,26,20,18,00:01,00:01,24,0,0,0,500,0,0.0%,,
ia13063(Root),"FigureShop.java",00:27,27,64,21,12,00:01,00:02,24,0,0,0,500,0,0.0%,,
ia13063(Root),"Grade.java",00:37,37,39,14,2,00:02,00:18,4,0,0,0,500,0,0.0%,,
ia13063(Root),"NewClass.java",00:40,40,38,29,14,00:01,00:02,40,1,0,0,500,0,0.0%,00:00,
ia13063(Root),"Omikuji.java",00:28,28,44,13,10,00:02,00:02,28,0,0,0,500,0,0.0%,,
ia13063(Root),"Pentagon2.java",00:11,11,34,5,3,00:02,00:03,10,0,0,0,500,0,0.0%,,
ia13063(Root),"Star2.java",00:22,22,35,8,3,00:02,00:07,0,0,0,0,500,0,0.0%,,
ia13064(Root),"FigureShop.java",00:23,23,52,6,4,00:03,00:05,21,0,0,0,500,0,0.0%,,
ia13064(Root),"Grade.java",00:44,44,42,15,4,00:02,00:11,25,0,0,0,500,0,0.0%,,
ia13064(Root),"Omikuji.java",00:23,23,46,6,5,00:03,00:04,22,0,0,0,500,0,0.0%,,
ia13064(Root),"Pentagon2.java",00:14,14,35,10,5,00:01,00:02,13,0,0,0,500,0,0.0%,,
ia13064(Root),"Ster2.java",00:18,18,35,7,4,00:02,00:04,0,0,0,0,500,0,0.0%,,
ia13064(Root),"ó˚èK.java",00:49,49,35,14,6,00:03,00:08,49,0,0,0,500,0,0.0%,,
ia13065(Root),"FigureShop.java",00:17,17,49,8,10,00:02,00:01,13,0,0,0,500,0,0.0%,,
ia13065(Root),"Grade.java",00:18,18,48,2,3,00:09,00:06,0,0,0,0,500,0,0.0%,,
ia13065(Root),"Omiguji.java",00:28,28,45,7,19,00:04,00:01,26,0,0,0,500,0,0.0%,,
ia13065(Root),"Pentagon2.java",00:21,21,35,11,6,00:01,00:03,21,0,0,0,500,0,0.0%,,
ia13065(Root),"Star2.java",00:31,31,36,22,2,00:01,00:15,5,0,0,0,500,0,0.0%,,
ia13065(Root),"VariableHouse.java",00:08,8,27,8,2,00:01,00:04,8,0,0,0,500,0,0.0%,,
ia13066(Root),"FigureShop.java",00:10,10,56,3,1,00:03,00:10,7,0,0,0,500,0,0.0%,,
ia13066(Root),"Grade.java",00:04,4,46,3,2,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13066(Root),"Omikuji.java",00:02,2,50,3,2,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13066(Root),"Pentagon2.java",00:17,17,35,10,8,00:01,00:02,17,0,0,0,500,0,0.0%,,
ia13066(Root),"Star2.java",00:08,8,35,6,3,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13067(Root),"FigureShop.java",00:26,26,50,4,10,00:06,00:02,20,0,0,0,500,0,0.0%,,
ia13067(Root),"Grade.java",00:27,27,36,13,12,00:02,00:02,1,0,0,0,500,0,0.0%,,
ia13067(Root),"NewClass.java",00:27,27,27,6,2,00:04,00:13,27,0,0,0,500,0,0.0%,,
ia13067(Root),"Omikuji.java",00:19,19,43,3,7,00:06,00:02,7,0,0,0,500,0,0.0%,,
ia13067(Root),"Pentagon2.java",00:13,13,35,4,8,00:03,00:01,11,0,0,0,500,0,0.0%,,
ia13067(Root),"Star2.java",00:18,18,35,13,7,00:01,00:02,12,0,0,0,500,0,0.0%,,
ia13068(Root),"FigureShop.java",00:10,10,50,2,1,00:05,00:10,10,0,0,0,500,0,0.0%,,
ia13068(Root),"Grade.java",00:35,35,38,9,3,00:03,00:11,0,0,0,0,500,0,0.0%,,
ia13068(Root),"Omikuji.java",00:17,17,42,2,1,00:08,00:17,16,0,0,0,500,0,0.0%,,
ia13068(Root),"Pentagon2.java",00:23,23,31,8,4,00:02,00:05,19,0,0,0,500,0,0.0%,,
ia13068(Root),"Star2.java",00:27,27,33,6,1,00:04,00:27,2,0,0,0,500,0,0.0%,,
ia13068(Root),"Test.java",00:15,15,27,6,4,00:02,00:03,14,0,0,0,500,0,0.0%,,
ia13069(Root),"FigureShop.java",00:17,17,43,2,2,00:08,00:08,11,0,0,0,500,0,0.0%,,
ia13069(Root),"Grade.java",00:22,22,40,4,3,00:05,00:07,21,0,0,0,500,0,0.0%,,
ia13069(Root),"Omikuji.java",00:22,22,41,7,4,00:03,00:05,18,0,0,0,500,0,0.0%,,
ia13069(Root),"Pentagon2.java",00:23,23,29,26,14,00:00,00:01,20,0,0,0,500,0,0.0%,,
ia13069(Root),"Star2.java",00:28,28,32,6,4,00:04,00:07,0,0,0,0,500,0,0.0%,,
ia13070(Root),"FigureShop.java",00:13,13,58,3,6,00:04,00:02,10,0,0,0,500,0,0.0%,,
ia13070(Root),"NewClass.java",00:07,7,27,6,3,00:01,00:02,7,0,0,0,500,0,0.0%,,
ia13070(Root),"Omikuji.java",00:19,19,50,7,13,00:02,00:01,11,0,0,0,500,0,0.0%,,
ia13070(Root),"Pentaghon.java",00:14,14,33,11,11,00:01,00:01,12,0,0,0,500,0,0.0%,,
ia13070(Root),"Star2.java",00:21,21,33,4,9,00:05,00:02,9,0,0,0,500,0,0.0%,,
ia13070(Root),"ÇfÇíÇÅÇÑÇÖ.java",00:21,21,37,10,15,00:02,00:01,16,0,0,0,500,0,0.0%,,
ia13071(Root),"FigureShop.java",00:25,25,48,2,3,00:12,00:08,24,0,0,0,500,0,0.0%,,
ia13071(Root),"Grade.java",00:33,33,37,7,4,00:04,00:08,10,0,0,0,500,0,0.0%,,
ia13071(Root),"Omikuji.java",00:29,29,50,14,59,00:02,00:00,29,1,9,0,500,0,0.0%,00:00,
ia13071(Root),"Pentagon2.java",00:21,21,33,16,8,00:01,00:02,20,0,0,0,500,0,0.0%,,
ia13071(Root),"Star2.java",00:14,14,32,3,4,00:04,00:03,0,0,0,0,500,0,0.0%,,
ia13072(Root),"FigureShop.java",00:14,14,48,2,3,00:07,00:04,11,0,0,0,500,0,0.0%,,
ia13072(Root),"Grade.java",00:20,20,37,6,6,00:03,00:03,19,0,0,0,500,0,0.0%,,
ia13072(Root),"NewClass.java",00:09,9,17,0,0,,,9,0,0,0,500,0,0.0%,,
ia13072(Root),"Omikuji.java",00:22,22,42,15,15,00:01,00:01,19,0,0,0,500,0,0.0%,,
ia13072(Root),"Pentagon2.java",00:41,41,34,16,8,00:02,00:05,40,0,0,0,500,0,0.0%,,
ia13072(Root),"Star2.java",00:06,6,29,5,3,00:01,00:02,5,0,0,0,500,0,0.0%,,
ia13073(Root),"FigureShop.java",00:18,18,48,3,3,00:06,00:06,17,0,0,0,500,0,0.0%,,
ia13073(Root),"Grade.java",00:35,35,53,11,2,00:03,00:17,0,0,0,0,500,0,0.0%,,
ia13073(Root),"Omikuji.java",00:28,28,42,5,22,00:05,00:01,23,0,0,0,500,0,0.0%,,
ia13073(Root),"Pentagon2.java",00:27,27,29,10,7,00:02,00:03,25,0,0,0,500,0,0.0%,,
ia13073(Root),"Star2.java",00:24,24,30,6,4,00:04,00:06,0,0,0,0,500,0,0.0%,,
ia13075(Root),"FigureShop.java",00:21,21,79,7,15,00:03,00:01,7,0,0,0,500,0,0.0%,,
ia13075(Root),"Omikuji.java",00:12,12,40,4,4,00:03,00:03,0,0,0,0,500,0,0.0%,,
ia13075(Root),"Pentagon2.java",00:37,37,29,15,11,00:02,00:03,37,0,0,0,500,0,0.0%,,
ia13075(Root),"Star2.java",00:30,30,32,6,8,00:05,00:03,3,0,0,0,500,0,0.0%,,
ia13075(Root),"ÇfÇíÇÅÇÑÇÖ.java",00:34,34,38,11,22,00:03,00:01,4,1,0,1,500,0,0.0%,00:00,
ia13076(Root),"FigureShop.java",00:22,22,47,4,2,00:05,00:11,14,0,0,0,500,0,0.0%,,
ia13076(Root),"Grade.java",00:12,12,39,5,2,00:02,00:06,11,0,0,0,500,0,0.0%,,
ia13076(Root),"Omikuji.java",00:28,28,41,20,11,00:01,00:02,26,0,0,0,500,0,0.0%,,
ia13076(Root),"Pentagon2.java",00:21,21,29,4,2,00:05,00:10,20,0,0,0,500,0,0.0%,,
ia13076(Root),"Star2.java",00:40,40,39,34,1,00:01,00:40,0,0,0,0,500,0,0.0%,,
ia13077(Root),"FigureShop.java",00:07,7,47,7,2,00:01,00:03,4,0,0,0,500,0,0.0%,,
ia13077(Root),"Grade.java",00:11,11,35,16,3,00:00,00:03,9,6,226,7,500,1,9.09%,00:00,
ia13077(Root),"NewClass.java",00:12,12,26,16,19,00:00,00:00,12,0,0,0,500,0,0.0%,,
ia13077(Root),"Omikuji.java",00:04,4,41,3,2,00:01,00:02,3,0,0,0,500,0,0.0%,,
ia13077(Root),"Pentagon2.java",00:07,7,31,7,3,00:01,00:02,2,0,0,0,500,0,0.0%,,
ia13077(Root),"Star2.java",00:09,9,29,6,3,00:01,00:03,3,4,44,0,500,0,0.0%,00:00,
ia13078(Root),"FigureShop.java",00:15,15,47,20,11,00:00,00:01,14,0,0,0,500,0,0.0%,,
ia13078(Root),"Grade.java",00:20,20,39,6,8,00:03,00:02,0,0,0,0,500,0,0.0%,,
ia13078(Root),"Omikuji.java",00:09,9,42,2,8,00:04,00:01,9,0,0,0,500,0,0.0%,,
ia13078(Root),"Pentagon2.java",00:14,14,31,8,5,00:01,00:02,11,0,0,0,500,0,0.0%,,
ia13078(Root),"Star2.java",00:44,44,33,31,13,00:01,00:03,12,0,0,0,500,0,0.0%,,
ia13079(Root),"FigureShop.java",00:18,18,52,6,8,00:03,00:02,15,0,0,0,500,0,0.0%,,
ia13079(Root),"Omikuji.java",00:15,15,45,4,3,00:03,00:05,13,0,0,0,500,0,0.0%,,
ia13079(Root),"Pentagon2.java",00:22,22,29,19,17,00:01,00:01,20,0,0,0,500,0,0.0%,,
ia13079(Root),"Star2.java",00:13,13,35,3,3,00:04,00:04,0,0,0,0,500,0,0.0%,,
ia13079(Root),"ÇfÇíÇÅÇÑÇÖ.java",00:27,27,45,18,8,00:01,00:03,26,0,0,0,500,0,0.0%,,
ia13080(Root),"FigureShop.java",01:14,74,73,28,6,00:02,00:12,26,1,0,3,500,0,0.0%,00:00,
ia13080(Root),"Grade.java",01:04,64,35,10,13,00:06,00:04,14,0,0,0,500,0,0.0%,,
ia13080(Root),"Omikuji.java",00:16,16,41,13,14,00:01,00:01,15,0,0,0,500,0,0.0%,,
ia13080(Root),"Pentagon2.java",00:43,43,29,27,22,00:01,00:01,34,0,0,0,500,0,0.0%,,
ia13080(Root),"Star2.java",00:33,33,35,21,7,00:01,00:04,0,0,0,0,500,0,0.0%,,
ia13080(Root),"Ç®Ç›Ç≠Ç∂ÉvÉçÉWÉFÉNÉgÇçÏÇÎÇ§.java",00:00,0,17,0,0,,,0,0,0,0,500,0,,,
ia13081(Root),"FigureShop.java",00:26,26,57,17,4,00:01,00:06,3,0,0,0,500,0,0.0%,,
ia13081(Root),"Grade.java",01:01,61,44,24,1,00:02,01:01,28,0,0,0,500,0,0.0%,,
ia13081(Root),"Omikuji.java",00:46,46,40,27,12,00:01,00:03,28,0,0,0,500,0,0.0%,,
ia13081(Root),"Pentagon2.java",00:17,17,31,10,8,00:01,00:02,17,0,0,0,500,0,0.0%,,
ia13081(Root),"Star2.java",00:11,11,33,5,8,00:02,00:01,2,0,0,0,500,0,0.0%,,
ia13082(Root),"FigureShop.java",00:18,18,50,9,8,00:02,00:02,18,0,0,0,500,0,0.0%,,
ia13082(Root),"Grade.java",00:24,24,52,15,2,00:01,00:12,0,0,0,0,500,0,0.0%,,
ia13082(Root),"NewClass.java",00:39,39,29,15,13,00:02,00:03,39,1,0,0,500,0,0.0%,00:00,
ia13082(Root),"Omikuji.java",00:12,12,43,3,10,00:04,00:01,11,0,0,0,500,0,0.0%,,
ia13082(Root),"Pentagon2.java",00:17,17,34,10,4,00:01,00:04,17,0,0,0,500,0,0.0%,,
ia13082(Root),"Star2.java",00:43,43,34,15,2,00:02,00:21,0,0,0,0,500,0,0.0%,,
ia13083(Root),"FigureShop.java",00:50,50,63,33,29,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13083(Root),"Grade.java",00:34,34,47,25,13,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13083(Root),"NewClass.java",00:21,21,29,16,3,00:01,00:07,18,0,0,0,500,0,0.0%,,
ia13083(Root),"Omikuji.java",00:05,5,45,3,20,00:01,00:00,0,0,0,0,500,0,0.0%,,
ia13083(Root),"Pentagon2.java",00:29,29,34,21,17,00:01,00:01,24,0,0,0,500,0,0.0%,,
ia13083(Root),"Star2.java",00:34,34,32,24,12,00:01,00:02,1,0,0,0,500,0,0.0%,,
ia13084(Root),"FigureShop.java",00:15,15,1697,6,5,00:02,00:03,9,0,0,0,500,0,0.0%,,
ia13084(Root),"Grade.java",00:26,26,36,13,8,00:02,00:03,23,0,0,0,500,0,0.0%,,
ia13084(Root),"NewClass.java",00:28,28,40,10,5,00:02,00:05,27,0,0,0,500,0,0.0%,,
ia13084(Root),"NewClass2.java",00:02,2,25,2,3,00:01,00:00,0,0,0,0,500,0,0.0%,,
ia13084(Root),"Omikuji.java",00:23,23,41,12,11,00:01,00:02,10,0,0,0,500,0,0.0%,,
ia13084(Root),"Pentagon2.java",00:07,7,36,5,3,00:01,00:02,5,0,0,0,500,0,0.0%,,
ia13084(Root),"RandomHouse.java",00:00,0,42,1,0,00:00,,0,0,0,0,500,0,,,
ia13084(Root),"Rannsuuomikuji.java",00:06,6,42,5,2,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13084(Root),"Star2.java",00:10,10,32,11,5,00:00,00:02,1,0,0,0,500,0,0.0%,,
ia13085(Root),"FigureShop.java",00:25,25,52,3,2,00:08,00:12,20,0,0,0,500,0,0.0%,,
ia13085(Root),"Grade.java",00:24,24,42,6,2,00:04,00:12,17,0,0,0,500,0,0.0%,,
ia13085(Root),"Omikuji.java",00:28,28,71,7,8,00:04,00:03,26,0,0,0,500,0,0.0%,,
ia13085(Root),"Pentagon2.java",00:19,19,29,6,4,00:03,00:04,18,0,0,0,500,0,0.0%,,
ia13085(Root),"Star2.java",00:41,41,36,25,3,00:01,00:13,4,0,0,0,500,0,0.0%,,
ia13086(Root),"Figure.java",00:50,50,96,21,11,00:02,00:04,19,0,0,0,500,0,0.0%,,
ia13086(Root),"Grade.java",00:36,36,35,13,15,00:02,00:02,0,0,0,0,500,0,0.0%,,
ia13086(Root),"Omikuji.java",00:31,31,42,15,11,00:02,00:02,24,0,0,0,500,0,0.0%,,
ia13086(Root),"Pentagon2.java",00:33,33,29,22,27,00:01,00:01,32,0,0,0,500,0,0.0%,,
ia13086(Root),"Star2.java",00:21,21,28,5,7,00:04,00:03,0,0,0,0,500,0,0.0%,,
ia13087(Root),"FigureShop.java",00:10,10,48,4,2,00:02,00:05,10,0,0,0,500,0,0.0%,,
ia13087(Root),"Grade.java",00:19,19,33,3,1,00:06,00:19,0,0,0,0,500,0,0.0%,,
ia13087(Root),"NewClass.java",00:17,17,25,4,2,00:04,00:08,17,0,0,0,500,0,0.0%,,
ia13087(Root),"Omikuji.java",00:18,18,42,2,1,00:09,00:18,16,0,0,0,500,0,0.0%,,
ia13087(Root),"Pentagn2.java",00:21,21,28,4,5,00:05,00:04,16,0,0,0,500,0,0.0%,,
ia13087(Root),"Star2.java",00:29,29,31,9,5,00:03,00:05,13,0,0,0,500,0,0.0%,,
ia13088(Root),"FigureShop.java",00:15,15,48,4,7,00:03,00:02,14,0,0,0,500,0,0.0%,,
ia13088(Root),"Grade.java",00:23,23,45,3,3,00:07,00:07,2,0,0,0,500,0,0.0%,,
ia13088(Root),"Omikuji.java",00:41,41,42,14,52,00:02,00:00,39,1,0,0,500,0,0.0%,00:00,
ia13088(Root),"Pentagon2.java",00:20,20,34,18,9,00:01,00:02,19,0,0,0,500,0,0.0%,,
ia13088(Root),"Star2.java",00:20,20,35,3,5,00:06,00:04,5,0,0,0,500,0,0.0%,,
ia13088(Root),"VariableHouse.java",00:11,11,27,8,4,00:01,00:02,11,0,0,0,500,0,0.0%,,
ia13089(Root),"FigureShop.java",00:41,41,71,11,7,00:03,00:05,2,0,0,0,500,0,0.0%,,
ia13089(Root),"Grade.java",00:18,18,47,4,3,00:04,00:06,0,0,0,0,500,0,0.0%,,
ia13089(Root),"Omikuji.java",00:16,16,41,6,7,00:02,00:02,14,0,0,0,500,0,0.0%,,
ia13089(Root),"Pentagon2.java",00:24,24,32,6,5,00:04,00:04,13,0,0,0,500,0,0.0%,,
ia13089(Root),"Star2.java",00:22,22,32,7,10,00:03,00:02,0,0,0,0,500,0,0.0%,,
ia13090(Root),"Pentagon2.java",00:28,28,34,22,12,00:01,00:02,22,0,0,0,500,0,0.0%,,
ia13090(Root),"Star2.java",00:26,26,39,28,2,00:00,00:13,0,0,0,0,500,0,0.0%,,
ia13090(Root),"Test.java",00:37,37,36,13,5,00:02,00:07,36,0,0,0,500,0,0.0%,,
ia13091(Root),"Grade.java",00:26,26,37,3,5,00:08,00:05,25,0,0,0,500,0,0.0%,,
ia13091(Root),"Omikuji.java",00:26,26,40,6,33,00:04,00:00,24,0,0,0,500,0,0.0%,,
ia13091(Root),"Pentagon2.java",00:32,32,29,12,14,00:02,00:02,29,0,0,0,500,0,0.0%,,
ia13091(Root),"Star2.java",00:01,1,32,3,3,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13091(Root),"ÇeÇâÇáÇïÇíÇÖ.java",00:37,37,103,23,15,00:01,00:02,10,0,0,0,500,0,0.0%,,
ia13091(Root),"ÇrÇîÇÅÇíÇQ.java",00:24,24,31,15,4,00:01,00:06,1,0,0,0,500,0,0.0%,,
ia13092(Root),"FigureShop.java",00:10,10,88,9,7,00:01,00:01,10,0,0,0,500,0,0.0%,,
ia13092(Root),"Grade.java",00:32,32,45,20,7,00:01,00:04,0,0,0,0,500,0,0.0%,,
ia13092(Root),"Omikuji.java",00:23,23,43,11,7,00:02,00:03,22,3,96,0,500,0,0.0%,00:00,
ia13092(Root),"Pentagon2.java",00:21,21,34,10,7,00:02,00:03,21,3,92,0,500,0,0.0%,00:00,
ia13092(Root),"Star2.java",00:12,12,38,6,1,00:02,00:12,0,0,0,0,500,0,0.0%,,
ia13092(Root),"Test.java",00:18,18,27,37,28,00:00,00:00,18,0,0,0,500,0,0.0%,,
ia13092(Root),"Test2.java",00:07,7,28,1,1,00:07,00:07,7,0,0,0,500,0,0.0%,,
ia13093(Root),"FigureShop.java",00:35,35,50,9,7,00:03,00:05,21,0,0,0,500,0,0.0%,,
ia13093(Root),"Grade.java",00:21,21,48,16,4,00:01,00:05,0,0,0,0,500,0,0.0%,,
ia13093(Root),"Omikuji.java",00:17,17,44,7,4,00:02,00:04,17,0,0,0,500,0,0.0%,,
ia13093(Root),"Pentagon2.java",00:54,54,34,37,26,00:01,00:02,37,0,0,0,500,0,0.0%,,
ia13093(Root),"Star2.java",00:35,35,32,28,4,00:01,00:08,0,0,0,0,500,0,0.0%,,
ia13095(Root),"FigureShop.java",00:10,10,49,5,4,00:02,00:02,8,0,0,0,500,0,0.0%,,
ia13095(Root),"Grade.java",00:28,28,44,7,4,00:04,00:07,0,0,0,0,500,0,0.0%,,
ia13095(Root),"Omikuji.java",00:23,23,46,8,41,00:02,00:00,22,0,0,0,500,0,0.0%,,
ia13095(Root),"Pentagon2.java",00:34,34,35,17,14,00:02,00:02,33,0,0,0,500,0,0.0%,,
ia13095(Root),"Star2.java",00:21,21,41,16,9,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13096(Root),"FigureShop.java",00:17,17,60,3,4,00:05,00:04,9,0,0,0,500,0,0.0%,,
ia13096(Root),"Grade.java",00:15,15,33,4,0,00:03,,11,0,0,0,500,0,0.0%,,
ia13096(Root),"NewClass.java",00:19,19,278,21,17,00:00,00:01,7,0,0,0,500,0,0.0%,,
ia13096(Root),"Omikuji.java",00:23,23,186,6,14,00:03,00:01,18,0,0,0,500,0,0.0%,,
ia13096(Root),"Pentagon2.java",00:19,19,29,9,8,00:02,00:02,16,0,0,0,500,0,0.0%,,
ia13096(Root),"Star2.java",00:25,25,36,16,8,00:01,00:03,4,0,0,0,500,0,0.0%,,
ia13096(Root),"ÇfÇíÇÅÇÑÇÖ.java",00:41,41,43,31,2,00:01,00:20,0,0,0,0,500,0,0.0%,,
ia13097(Root),"FigureShop.java",00:19,19,66,13,5,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13097(Root),"Grade.java",00:49,49,37,31,0,00:01,,0,0,0,0,500,0,0.0%,,
ia13097(Root),"NewClassgrade.java",00:12,12,35,20,2,00:00,00:06,0,0,0,0,500,0,0.0%,,
ia13097(Root),"Omikuji.java",00:12,12,54,6,3,00:02,00:04,0,0,0,0,500,0,0.0%,,
ia13097(Root),"Pentagon2.java",00:22,22,32,3,5,00:07,00:04,21,0,0,0,500,0,0.0%,,
ia13097(Root),"Ster2.java",00:13,13,33,8,7,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13097(Root),"Test.java",00:08,8,28,0,0,,,8,0,0,0,500,0,0.0%,,
ia13097(Root),"X.java",00:24,24,27,5,2,00:04,00:12,22,0,0,0,500,0,0.0%,,
ia13099(Root),"FigureShop.java",00:26,26,72,15,11,00:01,00:02,20,0,0,0,500,0,0.0%,,
ia13099(Root),"Grade.java",00:26,26,51,10,8,00:02,00:03,24,0,0,0,500,0,0.0%,,
ia13099(Root),"Omikuji.java",00:15,15,51,8,3,00:01,00:05,15,0,0,0,500,0,0.0%,,
ia13099(Root),"Pentagon2.java",00:25,25,35,12,9,00:02,00:02,24,0,0,0,500,0,0.0%,,
ia13099(Root),"Star2.java",00:27,27,40,7,7,00:03,00:03,0,0,0,0,500,0,0.0%,,
ia13100(Root),"DoubleHouse.java",00:01,1,70,1,3,00:01,00:00,0,0,0,0,500,0,0.0%,,
ia13100(Root),"FigureShop.java",00:12,12,48,4,1,00:03,00:12,11,0,0,0,500,0,0.0%,,
ia13100(Root),"Grade.java",00:33,33,40,18,14,00:01,00:02,0,1,8,0,500,0,0.0%,00:00,
ia13100(Root),"NewClass.java",00:01,1,208,3,0,00:00,,0,0,0,0,500,0,0.0%,,
ia13100(Root),"Omikuji.java",00:16,16,44,9,6,00:01,00:02,15,0,0,0,500,0,0.0%,,
ia13100(Root),"Pentagon2.java",00:34,34,33,18,8,00:01,00:04,32,0,0,0,500,0,0.0%,,
ia13100(Root),"PromptHouse.java",00:01,1,45,2,2,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13100(Root),"Star2.java",00:12,12,36,5,8,00:02,00:01,2,0,0,0,500,0,0.0%,,
ia13100(Root),"VariableHouse.java",00:09,9,41,1,2,00:09,00:04,5,0,0,0,500,0,0.0%,,
ia13001(Root),"Asterisk.java",00:11,11,26,17,8,00:00,00:01,10,0,0,0,500,0,0.0%,,
ia13001(Root),"Box.java",00:11,11,25,11,5,00:01,00:02,10,0,0,0,500,0,0.0%,,
ia13001(Root),"Circle.java",00:11,11,25,10,6,00:01,00:01,10,0,0,0,500,0,0.0%,,
ia13001(Root),"HundredBoxes.java",00:30,30,58,15,11,00:02,00:02,26,0,0,0,500,0,0.0%,,
ia13001(Root),"HundredBoxes2.java",00:54,54,78,24,6,00:02,00:09,0,0,0,0,500,0,0.0%,,
ia13001(Root),"Star3.java",00:14,14,24,16,10,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13001(Root),"TenBoxes.java",00:34,34,39,28,19,00:01,00:01,29,0,0,0,500,0,0.0%,,
ia13002(Root),"Asterisk.java",00:04,4,24,5,3,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13002(Root),"Box.java",00:17,17,31,19,9,00:00,00:01,13,0,0,0,500,0,0.0%,,
ia13002(Root),"Circle.java",00:10,10,23,9,6,00:01,00:01,9,0,0,0,500,0,0.0%,,
ia13002(Root),"HundredBoxes.java",00:23,23,36,47,23,00:00,00:01,22,0,0,0,500,0,0.0%,,
ia13002(Root),"HundredBoxes2.java",00:44,44,41,23,8,00:01,00:05,0,1,9,1,500,0,0.0%,00:00,
ia13002(Root),"Shell.java",00:29,29,29,34,25,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13002(Root),"Star3.java",00:09,9,24,12,10,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13002(Root),"TenBoxes.java",00:16,16,33,29,17,00:00,00:00,16,0,0,0,500,0,0.0%,,
ia13003(Root),"Asterisk.java",00:21,21,26,60,31,00:00,00:00,21,0,0,0,500,0,0.0%,,
ia13003(Root),"Box.java",00:03,3,25,4,2,00:00,00:01,2,0,0,0,500,0,0.0%,,
